House Leaning,Senate Leaning,Average Leaning,LocYear,Geography,% >= HS,% >= Bachelor's,"Pov for 25yo<=, <HS","Pov for 25<=, >=Bachelor's",GeoFIPS,HFR,SNAP_rate,DPI_rate,PI_rate
-0.217741935483871,-0.17391304347826092,-0.19582748948106596,SC2012,0400000US45,0.8490000000000001,0.251,0.301,0.039,45000,0.459,0.1665749102017523,0.0859019548602951,0.0941461613347208
-0.4428571428571429,-0.7142857142857142,-0.5785714285714285,SD2012,0400000US46,0.905,0.263,0.25,0.037,46000,0.568,0.1114851821537226,0.106398159158649,0.1157308541689188
-0.3030303030303031,-0.21212121212121215,-0.2575757575757576,TN2012,0400000US47,0.851,0.243,0.306,0.046,47000,0.478,0.1825510364543222,0.094407380377325,0.1018480377728227
-0.3466666666666667,-0.22580645161290325,-0.28623655913978496,TX2012,0400000US48,0.8140000000000001,0.267,0.299,0.042,48000,0.426,0.1469564179258873,0.1159196469407562,0.1273985869292235
-0.5466666666666666,-0.5172413793103448,-0.5319540229885057,UT2012,0400000US49,0.91,0.307,0.256,0.046,49000,0.423,0.1060198215679291,0.1024947219521018,0.113798285346174
0.3066666666666667,0.4666666666666666,0.38666666666666666,VT2012,0400000US50,0.917,0.358,0.256,0.043,50000,0.482,0.1567228841095466,0.0994116509360977,0.1094379545102893
-0.35000000000000003,0.0,-0.17500000000000002,VA2012,0400000US51,0.879,0.355,0.238,0.033,51000,0.397,0.1022317781009139,0.1172213452794979,0.1323055169733662
0.14285714285714285,0.10204081632653056,0.1224489795918367,WA2012,0400000US53,0.904,0.317,0.26,0.042,53000,0.339,0.1588604745797679,0.111978229812687,0.1232101810630013
0.30000000000000004,0.6470588235294117,0.47352941176470587,WV2012,0400000US54,0.845,0.186,0.31,0.043,54000,0.571,0.1621265899258843,0.0804667019084504,0.0883135727616972
-0.202020202020202,-0.030303030303030276,-0.11616161616161613,WI2012,0400000US55,0.907,0.271,0.248,0.032,55000,0.44,0.1394556455665668,0.0956333831797591,0.1068486104908226
-0.6666666666666667,-0.7333333333333334,-0.7000000000000001,WY2012,0400000US56,0.917,0.247,0.187,0.046,56000,0.597,0.0756734507612532,0.1229481059267246,0.1379982372389973
-0.23809523809523814,-0.34285714285714286,-0.2904761904761905,AL2013,0400000US01,0.845,0.235,0.307,0.045,1000,0.516,0.1603658613539328,0.0864775172173115,0.0953231905155673
-0.25,-0.30000000000000004,-0.275,AK2013,0400000US02,0.916,0.28,0.196,0.023,2000,0.576,0.1307074771863504,0.143017295693352,0.1567591407028026
-0.19999999999999996,-0.1333333333333333,-0.16666666666666663,AZ2013,0400000US04,0.8590000000000001,0.2739999999999999,0.321,0.0559999999999999,4000,0.366,0.141410666154617,0.0908697443236842,0.1008119762963234
-0.030000000000000027,-0.19999999999999996,-0.11499999999999999,AR2013,0400000US05,0.8440000000000001,0.206,0.283,0.048,5000,0.5,0.1579679882476136,0.0860499920507967,0.0952210633458241
0.35000000000000003,0.35000000000000003,0.35000000000000003,CA2013,0400000US06,0.8170000000000001,0.31,0.262,0.057,6000,0.155,0.1053917476747333,0.1254575833289066,0.1455177196450569
0.1076923076923077,0.14285714285714285,0.12527472527472527,CO2013,0400000US08,0.905,0.3779999999999999,0.255,0.046,8000,0.394,0.0930462352706211,0.1086788995406431,0.1237351208308368
0.3112582781456954,0.22222222222222227,0.26674025018395886,CT2013,0400000US09,0.897,0.372,0.237,0.034,9000,0.141,0.1320891734957383,0.1396955652083053,0.1670579762064693
0.3170731707317073,0.23809523809523814,0.27758420441347276,DE2013,0400000US10,0.883,0.298,0.238,0.034,10000,0.289,0.1448339728257503,0.106443783160459,0.1199683842027186
-0.23333333333333334,-0.30000000000000004,-0.2666666666666667,FL2013,0400000US12,0.868,0.272,0.285,0.064,12000,0.279,0.1569903366583541,0.0988035499551832,0.1101844060888703
-0.3277777777777778,-0.35714285714285715,-0.34246031746031746,GA2013,0400000US13,0.855,0.283,0.318,0.051,13000,0.379,0.1669999563006683,0.0940213393704195,0.1054773870055103
0.7254901960784315,0.9199999999999999,0.8227450980392157,HI2013,0400000US15,0.91,0.312,0.177,0.044,15000,0.073,0.1236314760508308,0.1235406113925175,0.1377041677774815
-0.6285714285714286,-0.6000000000000001,-0.6142857142857143,ID2013,0400000US16,0.894,0.262,0.241,0.063,16000,0.542,0.1397715165449141,0.0888747283296714,0.0982016656216173
0.20338983050847453,0.3559322033898305,0.2796610169491525,IL2013,0400000US17,0.878,0.321,0.245,0.048,17000,0.244,0.1417667397454667,0.1104591880998975,0.1266210103605766
-0.37999999999999995,-0.48,-0.42999999999999994,IN2013,0400000US18,0.8759999999999999,0.238,0.2789999999999999,0.044,18000,0.406,0.1355013918935957,0.0933853533968808,0.1038806113524882
-0.06000000000000005,0.06,-2.7755575615628914e-17,IA2013,0400000US19,0.916,0.264,0.235,0.036,19000,0.401,0.1282582475940556,0.096650970830984,0.1079389488347035
-0.43999999999999995,-0.55,-0.495,KS2013,0400000US20,0.901,0.311,0.238,0.038,20000,0.452,0.1081349233071959,0.1066818768300008,0.1189867553058239
0.10000000000000003,-0.21052631578947373,-0.05526315789473685,KY2013,0400000US21,0.841,0.226,0.32,0.048,21000,0.498,0.1802924796394044,0.0831601707997605,0.0925793097302276
-0.12380952380952387,-0.23076923076923078,-0.17728937728937733,LA2013,0400000US22,0.831,0.225,0.308,0.055,22000,0.487,0.1751174233240305,0.0994613890353204,0.1097945258192436
0.17880794701986752,0.11428571428571427,0.1465468306527909,ME2013,0400000US23,0.918,0.282,0.282,0.044,23000,0.496,0.1879087652413974,0.0873126207352388,0.0972093498829621
0.3900709219858156,0.48936170212765956,0.43971631205673756,MD2013,0400000US24,0.8909999999999999,0.374,0.21,0.033,24000,0.18,0.1185846193701195,0.123826098219903,0.1430968043373672
0.6375,0.8,0.71875,MA2013,0400000US25,0.899,0.4029999999999999,0.247,0.045,25000,0.085,0.1387265255462538,0.1266892085031823,0.1495277608788477
-0.07272727272727275,-0.368421052631579,-0.22057416267942587,MI2013,0400000US26,0.894,0.2689999999999999,0.303,0.048,26000,0.36,0.1749708934143186,0.0907342948378406,0.1019860058771558
0.08955223880597019,0.16417910447761197,0.12686567164179108,MN2013,0400000US27,0.924,0.335,0.255,0.032,27000,0.424,0.0997021633488273,0.1053777581966401,0.1214685790352054
-0.040983606557377095,-0.17307692307692302,-0.10703026481715006,MS2013,0400000US28,0.8240000000000001,0.204,0.352,0.067,28000,0.502,0.1997613203275521,0.0855091008082478,0.0930081704708149
-0.3496932515337423,-0.411764705882353,-0.38072897870804767,MO2013,0400000US29,0.887,0.27,0.2769999999999999,0.046,29000,0.486,0.1437300585351691,0.0917958925079131,0.1026272053318594
-0.26,-0.08000000000000002,-0.17,MT2013,0400000US30,0.927,0.29,0.233,0.0559999999999999,30000,0.633,0.1122676525026582,0.089897068089631,0.1003869176544717
0.28571428571428575,0.04761904761904767,0.1666666666666667,NV2013,0400000US32,0.852,0.225,0.239,0.0579999999999999,32000,0.351,0.1265845511190728,0.0972889700579809,0.1086350991600594
0.11000000000000004,-0.08333333333333331,0.013333333333333364,NH2013,0400000US33,0.928,0.346,0.163,0.03,33000,0.406,0.0952092071965889,0.116641245190141,0.1292678229586747
0.19999999999999996,0.19999999999999996,0.19999999999999996,NJ2013,0400000US34,0.885,0.366,0.226,0.036,34000,0.056,0.1040401569326783,0.1326922719692053,0.1538318379642704
0.08571428571428569,0.19047619047619047,0.13809523809523808,NM2013,0400000US35,0.843,0.264,0.337,0.071,35000,0.482,0.1730627585410619,0.0881744960564401,0.0969862257417648
0.4266666666666667,0.04761904761904767,0.23714285714285718,NY2013,0400000US36,0.856,0.341,0.295,0.055,36000,0.124,0.1663404602848232,0.1216623615735254,0.1456914023910166
-0.2833333333333334,-0.28,-0.28166666666666673,NC2013,0400000US37,0.857,0.284,0.319,0.046,37000,0.355,0.1523294867836954,0.0885628133749214,0.0993060774774582
-0.5106382978723405,-0.425531914893617,-0.46808510638297873,ND2013,0400000US38,0.915,0.271,0.196,0.032,38000,0.567,0.080516798637604,0.1171405775432621,0.1325476536885932
-0.21212121212121215,-0.393939393939394,-0.3030303030303031,OH2013,0400000US39,0.89,0.261,0.296,0.042,39000,0.359,0.1604008548122622,0.09215250797142,0.1036681786167682
-0.42574257425742573,-0.5,-0.46287128712871284,OK2013,0400000US40,0.867,0.238,0.268,0.042,40000,0.537,0.1511189634050703,0.1051288730491813,0.115939726811108
0.1333333333333333,0.06666666666666665,0.09999999999999998,OR2013,0400000US41,0.897,0.307,0.27,0.066,41000,0.456,0.2057312020811143,0.088847085475184,0.1016218018255688
-0.08374384236453203,-0.08000000000000002,-0.08187192118226602,PA2013,0400000US42,0.892,0.287,0.258,0.042,42000,0.368,0.1338279379958347,0.1056839446240393,0.119403291506155
0.8400000000000001,0.7105263157894737,0.7752631578947369,RI2013,0400000US44,0.8590000000000001,0.324,0.247,0.037,44000,0.09,0.1678979048444013,0.1051980234566868,0.1185802946112617
-0.217741935483871,-0.2173913043478261,-0.21756661991584855,SC2013,0400000US45,0.856,0.261,0.324,0.048,45000,0.445,0.1587480480381773,0.0856473215156193,0.0948221966819852
-0.5142857142857142,-0.6000000000000001,-0.5571428571428572,SD2013,0400000US46,0.916,0.266,0.266,0.05,46000,0.523,0.1348497009710144,0.1043285275462725,0.1141807933471331
-0.42424242424242425,-0.5757575757575757,-0.5,TN2013,0400000US47,0.856,0.248,0.299,0.043,47000,0.469,0.1766421751399157,0.0939859427711847,0.1021844000338921
-0.26666666666666666,-0.22580645161290325,-0.24623655913978496,TX2013,0400000US48,0.8190000000000001,0.275,0.291,0.044,48000,0.364,0.1451945278888815,0.1161552271779601,0.1288295837941848
-0.6266666666666667,-0.6551724137931034,-0.6409195402298851,UT2013,0400000US49,0.915,0.313,0.242,0.049,49000,0.425,0.0962939492481725,0.1042298007170849,0.1167658912143194
0.34,0.5333333333333332,0.43666666666666665,VT2013,0400000US50,0.915,0.357,0.233,0.044,50000,0.483,0.1588728211851489,0.101821240433749,0.113199649336187
-0.36000000000000004,0.0,-0.18000000000000002,VA2013,0400000US51,0.884,0.361,0.211,0.035,51000,0.37,0.1053093675992673,0.1141940918162888,0.1304311744341942
0.1224489795918367,0.06122448979591838,0.09183673469387754,WA2013,0400000US53,0.901,0.327,0.26,0.044,53000,0.344,0.1562654917250791,0.1124581168036839,0.1251448163151711
0.08000000000000002,0.4705882352941177,0.27529411764705886,WV2013,0400000US54,0.846,0.1889999999999999,0.286,0.046,54000,0.602,0.1657151598923987,0.0798443924278382,0.0882046102838545
-0.21212121212121215,-0.09090909090909088,-0.15151515151515152,WI2013,0400000US55,0.909,0.2769999999999999,0.254,0.039,55000,0.448,0.1394861764356449,0.0950776701912795,0.1073467824221288
-0.7333333333333334,-0.7333333333333334,-0.7333333333333334,WY2013,0400000US56,0.935,0.266,0.207,0.046,56000,0.613,0.0629232644205658,0.1217747083744414,0.1370253969812904
-0.24761904761904757,-0.34285714285714286,-0.2952380952380952,AL2014,0400000US01,0.847,0.235,0.327,0.044,1000,0.51,0.1623963932551133,0.0885165083746239,0.0974828605210575
-0.325,-0.30000000000000004,-0.3125,AK2014,0400000US02,0.929,0.28,0.206,0.03,2000,0.618,0.1240492031130462,0.1485045602201402,0.1627904461685739
-0.19999999999999996,-0.16666666666666663,-0.1833333333333333,AZ2014,0400000US04,0.861,0.276,0.3229999999999999,0.057,4000,0.385,0.1380038974893597,0.0941342908656864,0.1044621024126472
-0.030000000000000027,-0.2571428571428571,-0.14357142857142857,AR2014,0400000US05,0.853,0.214,0.295,0.046,5000,0.493,0.147925196766871,0.0904833252010098,0.100037744588469
0.375,0.42499999999999993,0.39999999999999997,CA2014,0400000US06,0.821,0.317,0.265,0.055,6000,0.183,0.1059906190687289,0.1316289077024462,0.1532856772911988
0.1384615384615384,0.028571428571428525,0.08351648351648347,CO2014,0400000US08,0.905,0.3829999999999999,0.242,0.044,8000,0.385,0.0957853335372957,0.1153362044958011,0.1316209810589568
0.29801324503311255,0.22222222222222227,0.26011773362766744,CT2014,0400000US09,0.901,0.38,0.251,0.033,9000,0.2,0.1354504332074314,0.1438820283268317,0.1719140562480039
0.3170731707317073,0.23809523809523814,0.27758420441347276,DE2014,0400000US10,0.89,0.306,0.247,0.039,10000,0.301,0.1348046994507395,0.1077468312446567,0.1212973526275007
-0.2416666666666667,-0.30000000000000004,-0.27083333333333337,FL2014,0400000US12,0.872,0.273,0.283,0.061,12000,0.284,0.1536906291254176,0.1034206663004026,0.1157928457326823
-0.3277777777777778,-0.33928571428571425,-0.333531746031746,GA2014,0400000US13,0.856,0.291,0.315,0.046,13000,0.382,0.1606072828563233,0.0989749467668621,0.1111033775133302
0.7254901960784315,0.9199999999999999,0.8227450980392157,HI2014,0400000US15,0.917,0.31,0.216,0.053,15000,0.034,0.1249043301558004,0.1295823359636532,0.1446022241990908
-0.6285714285714286,-0.6000000000000001,-0.6142857142857143,ID2014,0400000US16,0.901,0.25,0.22,0.049,16000,0.53,0.1272796731503565,0.0930656015091609,0.1029383674759587
0.20338983050847453,0.3559322033898305,0.2796610169491525,IL2014,0400000US17,0.882,0.3279999999999999,0.25,0.045,17000,0.238,0.1429316483185368,0.1149714578826972,0.1318963687403102
-0.37999999999999995,-0.48,-0.42999999999999994,IN2014,0400000US18,0.884,0.247,0.261,0.042,18000,0.424,0.13265865917301,0.0967595502367606,0.1075458128074881
-0.06000000000000005,0.040000000000000036,-0.010000000000000009,IA2014,0400000US19,0.921,0.2769999999999999,0.206,0.04,19000,0.331,0.12606335548716,0.0993740490112133,0.1109437916793868
-0.472,-0.6000000000000001,-0.536,KS2014,0400000US20,0.903,0.315,0.24,0.04,20000,0.419,0.1015172003461704,0.1089285843069378,0.1214967366219529
0.08000000000000002,-0.2368421052631579,-0.07842105263157895,KY2014,0400000US21,0.845,0.222,0.3379999999999999,0.043,21000,0.467,0.1809427519750668,0.0863938545430332,0.0962926685100234
-0.14285714285714285,-0.3333333333333333,-0.23809523809523808,LA2014,0400000US22,0.836,0.2289999999999999,0.326,0.047,22000,0.481,0.1608403940416507,0.1041727534841816,0.1150800200675825
0.2052980132450331,0.11428571428571427,0.1597918637653737,ME2014,0400000US23,0.917,0.294,0.275,0.046,23000,0.423,0.1776095271178395,0.0899090828075752,0.100000909353795
0.3900709219858156,0.5319148936170213,0.46099290780141844,MD2014,0400000US24,0.8959999999999999,0.382,0.213,0.033,24000,0.219,0.1216857744253125,0.1272996040523903,0.1473065033494378
0.625,0.775,0.7,MA2014,0400000US25,0.897,0.412,0.266,0.043,25000,0.1,0.137315363686858,0.1310755035821092,0.15552626252483
-0.07272727272727275,-0.368421052631579,-0.22057416267942587,MI2014,0400000US26,0.899,0.2739999999999999,0.293,0.046,26000,0.347,0.1674830111506519,0.0945488599255093,0.1062091903820346
0.08955223880597019,0.16417910447761197,0.12686567164179108,MN2014,0400000US27,0.926,0.3429999999999999,0.256,0.036,27000,0.353,0.1004140062324023,0.1099170813382522,0.1268978181895035
-0.0655737704918033,-0.23076923076923078,-0.14817150063051704,MS2014,0400000US28,0.828,0.211,0.336,0.053,28000,0.488,0.1845215878841747,0.0868325450369265,0.0943972703620931
-0.3435582822085889,-0.44117647058823534,-0.3923673763984121,MO2014,0400000US29,0.889,0.275,0.293,0.043,29000,0.497,0.1328863614840948,0.0950908545024246,0.1064985313033881
-0.24,-0.15999999999999998,-0.19999999999999998,MT2014,0400000US30,0.926,0.293,0.241,0.055,30000,0.64,0.1160618256675799,0.0930460723862546,0.1043926202422608
0.28571428571428575,0.04761904761904767,0.1666666666666667,NV2014,0400000US32,0.851,0.231,0.222,0.063,32000,0.344,0.1309706427389015,0.101733594774057,0.1130807160708709
0.09500000000000003,-0.08333333333333331,0.005833333333333357,NH2014,0400000US33,0.922,0.35,0.187,0.032,33000,0.381,0.0865579233332563,0.1203614773085832,0.1339676694448933
0.19999999999999996,0.19999999999999996,0.19999999999999996,NJ2014,0400000US34,0.8909999999999999,0.374,0.2339999999999999,0.037,34000,0.097,0.0989713425757251,0.1375571076396844,0.1594311334137128
0.05714285714285716,0.19047619047619047,0.12380952380952381,NM2014,0400000US35,0.8420000000000001,0.264,0.358,0.067,35000,0.356,0.15984024517818,0.0923967954412839,0.1015434029511798
0.39999999999999997,0.047619047619047616,0.2238095238095238,NY2014,0400000US36,0.857,0.345,0.296,0.054,36000,0.126,0.163755812302486,0.1243512507830525,0.1496760819718999
-0.2833333333333334,-0.32,-0.3016666666666667,NC2014,0400000US37,0.8640000000000001,0.287,0.309,0.045,37000,0.334,0.14834011322686,0.0926848114556457,0.1039107322812626
-0.5106382978723405,-0.4042553191489362,-0.45744680851063835,ND2014,0400000US38,0.922,0.2739999999999999,0.2189999999999999,0.042,38000,0.57,0.091005824556119,0.1221189073800629,0.1381041871977631
-0.21212121212121215,-0.393939393939394,-0.3030303030303031,OH2014,0400000US39,0.894,0.266,0.298,0.04,39000,0.366,0.1553834692016758,0.0954383158305415,0.1072190634271915
-0.42574257425742573,-0.5,-0.46287128712871284,OK2014,0400000US40,0.873,0.242,0.284,0.044,40000,0.493,0.1445896206154577,0.1103643820658067,0.12168837458786
0.1333333333333333,0.06666666666666665,0.09999999999999998,OR2014,0400000US41,0.897,0.308,0.265,0.063,41000,0.462,0.1966244461941334,0.0939785517655034,0.1075680343546871
-0.08866995073891626,-0.040000000000000036,-0.06433497536945815,PA2014,0400000US42,0.894,0.29,0.26,0.039,42000,0.361,0.1385009862570997,0.1091920657860578,0.1236201296731966
0.8400000000000001,0.7105263157894737,0.7752631578947369,RI2014,0400000US44,0.858,0.304,0.264,0.039,44000,0.1,0.1800495051921865,0.10814736338471,0.1221643142749735
-0.25806451612903225,-0.2173913043478261,-0.23772791023842918,SC2014,0400000US45,0.861,0.263,0.313,0.044,45000,0.42,0.1465082647568522,0.0895748787299238,0.0989853381166272
-0.5142857142857142,-0.6000000000000001,-0.5571428571428572,SD2014,0400000US46,0.917,0.278,0.314,0.037,46000,0.5,0.120535167052844,0.1078011809552283,0.1184157261379774
-0.4444444444444444,-0.5757575757575757,-0.51010101010101,TN2014,0400000US47,0.858,0.253,0.32,0.046,47000,0.427,0.1812070535310489,0.0964203588925215,0.1051359444387996
-0.26666666666666666,-0.22580645161290325,-0.24623655913978496,TX2014,0400000US48,0.8220000000000001,0.278,0.285,0.045,48000,0.385,0.1354093267610895,0.1218433326359244,0.1355624549096025
-0.6266666666666667,-0.6551724137931034,-0.6409195402298851,UT2014,0400000US49,0.914,0.311,0.207,0.045,49000,0.349,0.0871979703169746,0.1077660420092119,0.1209277306532225
0.30666666666666664,0.39999999999999997,0.3533333333333333,VT2014,0400000US50,0.92,0.349,0.245,0.044,50000,0.437,0.1515808870694983,0.1037371369480113,0.1155565663280578
-0.34,0.0,-0.17,VA2014,0400000US51,0.885,0.367,0.231,0.034,51000,0.362,0.1046173252654175,0.1176225266066112,0.1344793470436017
0.1224489795918367,0.020408163265306145,0.07142857142857142,WA2014,0400000US53,0.904,0.331,0.237,0.049,53000,0.335,0.1487512506526158,0.1187421560150186,0.1325856349508751
0.06000000000000005,0.411764705882353,0.23588235294117652,WV2014,0400000US54,0.852,0.192,0.303,0.055,54000,0.547,0.1699853816080231,0.0825283698793132,0.0913232024477307
-0.21212121212121215,-0.09090909090909088,-0.15151515151515152,WI2014,0400000US55,0.914,0.284,0.242,0.039,55000,0.434,0.1371560676608809,0.0981599741732515,0.1105719801446037
-0.7333333333333334,-0.7333333333333334,-0.7333333333333334,WY2014,0400000US56,0.926,0.266,0.201,0.034,56000,0.608,0.0742538500563213,0.1250681444921193,0.140500614805197
-0.37142857142857144,-0.5142857142857143,-0.4428571428571429,AL2015,0400000US01,0.8490000000000001,0.242,0.31,0.044,1000,0.495,0.1581843489187008,0.0918118598995878,0.1015358077112636
-0.17499999999999993,-0.39999999999999997,-0.2875,AK2015,0400000US02,0.926,0.297,0.198,0.0279999999999999,2000,0.551,0.1343805583867937,0.1521885804504666,0.167550412694606
-0.19999999999999996,-0.1333333333333333,-0.16666666666666663,AZ2015,0400000US04,0.861,0.2769999999999999,0.307,0.052,4000,0.36,0.1368054833764243,0.0972564441528407,0.1085965210019618
-0.28,-0.37142857142857144,-0.32571428571428573,AR2015,0400000US05,0.8540000000000001,0.218,0.302,0.044,5000,0.462,0.1414687117518431,0.091918756874294,0.1018923473546362
0.30000000000000004,0.325,0.3125,CA2015,0400000US06,0.8220000000000001,0.3229999999999999,0.247,0.052,6000,0.151,0.1078717036136639,0.1385479946003355,0.1626079054728401
0.046153846153846156,-0.028571428571428525,0.008791208791208815,CO2015,0400000US08,0.912,0.392,0.225,0.046,8000,0.369,0.0908655804235239,0.1174235263780675,0.1348104697708382
0.152317880794702,0.1388888888888889,0.14560338484179544,CT2015,0400000US09,0.902,0.3829999999999999,0.253,0.037,9000,0.192,0.1344471211272133,0.1486023325094905,0.1780042911268338
0.2195121951219512,0.14285714285714285,0.18118466898954702,DE2015,0400000US10,0.889,0.309,0.221,0.034,10000,0.32,0.1357960266027595,0.1119176392177994,0.1265653228208
-0.35,-0.275,-0.3125,FL2015,0400000US12,0.8759999999999999,0.284,0.275,0.059,12000,0.277,0.154134482011967,0.1075648543570679,0.1213222801420948
-0.33888888888888885,-0.35714285714285715,-0.348015873015873,GA2015,0400000US13,0.861,0.299,0.289,0.049,13000,0.361,0.1505669363394173,0.1026836727968193,0.1157535252503345
0.7254901960784315,0.9199999999999999,0.8227450980392157,HI2015,0400000US15,0.909,0.314,0.1669999999999999,0.049,15000,0.096,0.1233226292562161,0.1359235405977539,0.1529385382655807
-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,ID2015,0400000US16,0.9,0.26,0.225,0.049,16000,0.509,0.1224128378480167,0.0971989601972478,0.1080716948349656
0.20338983050847453,0.3220338983050848,0.2627118644067796,IL2015,0400000US17,0.8859999999999999,0.3289999999999999,0.2339999999999999,0.0409999999999999,17000,0.238,0.1415698704542662,0.1190178459880159,0.1370480859096932
-0.39999999999999997,-0.6000000000000001,-0.5,IN2015,0400000US18,0.882,0.249,0.25,0.038,18000,0.394,0.1198082971823073,0.0994024196636135,0.111081437516674
-0.13000000000000006,0.040000000000000036,-0.04500000000000001,IA2015,0400000US19,0.917,0.268,0.222,0.033,19000,0.36,0.1201957267554433,0.1019514948498655,0.1142684419871252
-0.552,-0.6000000000000001,-0.5760000000000001,KS2015,0400000US20,0.903,0.317,0.22,0.033,20000,0.377,0.0894823773684712,0.1096938417498664,0.1225182667585477
0.08000000000000002,-0.39473684210526316,-0.15736842105263157,KY2015,0400000US21,0.851,0.233,0.335,0.047,21000,0.464,0.1694688398804779,0.0896013676982673,0.1003802658014833
-0.12380952380952381,-0.3333333333333333,-0.22857142857142856,LA2015,0400000US22,0.846,0.2319999999999999,0.3229999999999999,0.048,22000,0.456,0.1524390243902439,0.1036124466887775,0.1141751462102712
0.06622516556291386,-0.14285714285714285,-0.038315988647114496,ME2015,0400000US23,0.917,0.301,0.297,0.04,23000,0.413,0.167029818827422,0.0940868557258824,0.1051976611533565
0.2765957446808511,0.3829787234042553,0.32978723404255317,MD2015,0400000US24,0.8959999999999999,0.3879999999999999,0.203,0.032,24000,0.201,0.1177069644902003,0.131570056760214,0.1528770844295557
0.55,0.7,0.625,MA2015,0400000US25,0.902,0.415,0.243,0.045,25000,0.088,0.1300696771149135,0.1385686679159093,0.1650608156171739
-0.1454545454545455,-0.42105263157894735,-0.2832535885167464,MI2015,0400000US26,0.901,0.278,0.287,0.046,26000,0.358,0.1565758687500842,0.0985570678175015,0.1112560165368591
-0.07462686567164178,0.16417910447761197,0.04477611940298509,MN2015,0400000US27,0.928,0.347,0.24,0.03,27000,0.341,0.0953605102684255,0.1133342833804165,0.131790158816204
-0.08196721311475413,-0.23076923076923078,-0.15636822194199246,MS2015,0400000US28,0.835,0.208,0.3339999999999999,0.053,28000,0.474,0.1854485494457931,0.0869345536961763,0.0948704737810029
-0.4478527607361963,-0.4705882352941177,-0.45922049801515696,MO2015,0400000US29,0.889,0.278,0.27,0.046,29000,0.488,0.1267654516506751,0.0969259702297214,0.109237715758704
-0.18,-0.15999999999999998,-0.16999999999999998,MT2015,0400000US30,0.935,0.306,0.246,0.048,30000,0.608,0.0969686888265301,0.0955979209457961,0.1074804003818671
-0.19047619047619047,-0.04761904761904767,-0.11904761904761907,NV2015,0400000US32,0.856,0.236,0.2239999999999999,0.061,32000,0.328,0.1397398434838517,0.1075407963994568,0.1200391530278821
-0.19499999999999995,-0.16666666666666669,-0.18083333333333332,NH2015,0400000US33,0.931,0.357,0.185,0.031,33000,0.372,0.0869565217391304,0.1256192343730378,0.1406056625097804
0.19999999999999996,0.19999999999999996,0.19999999999999996,NJ2015,0400000US34,0.8909999999999999,0.376,0.22,0.036,34000,0.081,0.1016646052667487,0.1426209463535179,0.1663454375097829
-0.05714285714285716,0.19047619047619047,0.06666666666666665,NM2015,0400000US35,0.846,0.265,0.352,0.066,35000,0.37,0.1799140715965014,0.0943870873736704,0.1038738666600157
0.41333333333333333,-0.015873015873015872,0.19873015873015873,NY2015,0400000US36,0.86,0.35,0.295,0.052,36000,0.119,0.16071041987676,0.129705514222747,0.1571924800800255
-0.23333333333333328,-0.38000000000000006,-0.30666666666666664,NC2015,0400000US37,0.866,0.294,0.293,0.042,37000,0.316,0.1468866951371644,0.095466582720758,0.1079052850800456
-0.5106382978723405,-0.36170212765957444,-0.43617021276595747,ND2015,0400000US38,0.925,0.291,0.223,0.031,38000,0.504,0.0741271233750697,0.1148420129196905,0.1289040593348751
-0.31313131313131315,-0.393939393939394,-0.3535353535353536,OH2015,0400000US39,0.897,0.268,0.273,0.039,39000,0.388,0.1500600761289916,0.098520944155792,0.1110002376995889
-0.42574257425742573,-0.6666666666666667,-0.5462046204620462,OK2015,0400000US40,0.873,0.246,0.253,0.049,40000,0.487,0.1380496346740102,0.1064678150906817,0.1178254252700124
0.16666666666666669,0.19999999999999996,0.18333333333333332,OR2015,0400000US41,0.9,0.322,0.252,0.059,41000,0.407,0.194501047833351,0.0990491274493708,0.1142657279625033
-0.17733990147783246,-0.19999999999999996,-0.1886699507389162,PA2015,0400000US42,0.897,0.297,0.25,0.042,42000,0.368,0.140329259043062,0.1127135451167939,0.1282916168704955
0.6933333333333334,0.7105263157894737,0.7019298245614035,RI2015,0400000US44,0.877,0.327,0.253,0.048,44000,0.151,0.1731380864033925,0.1121813371813371,0.1270606944076331
-0.25806451612903225,-0.2173913043478261,-0.23772791023842918,SC2015,0400000US45,0.863,0.268,0.314,0.046,45000,0.393,0.1471179393767144,0.092926296502039,0.103379270177977
-0.6571428571428573,-0.5428571428571429,-0.6000000000000001,SD2015,0400000US46,0.911,0.275,0.27,0.033,46000,0.492,0.1126807036357262,0.1101898143101665,0.1212599097918023
-0.4747474747474747,-0.696969696969697,-0.5858585858585859,TN2015,0400000US47,0.861,0.257,0.299,0.0409999999999999,47000,0.416,0.1652430975472876,0.1000524056816295,0.1096156521464197
-0.3133333333333333,-0.29032258064516125,-0.30182795698924725,TX2015,0400000US48,0.8240000000000001,0.284,0.262,0.0409999999999999,48000,0.336,0.1288366329802794,0.1220733792344502,0.1359849351668306
-0.6799999999999999,-0.6551724137931034,-0.6675862068965517,UT2015,0400000US49,0.915,0.318,0.206,0.042,49000,0.35,0.0818245289909557,0.114011686609809,0.1285328363659799
0.21333333333333332,0.39999999999999997,0.30666666666666664,VT2015,0400000US50,0.917,0.369,0.226,0.038,50000,0.43,0.1289584682086595,0.1074411943577972,0.1200557157710945
-0.35000000000000003,-0.050000000000000044,-0.20000000000000004,VA2015,0400000US51,0.889,0.37,0.22,0.033,51000,0.345,0.0978497824998913,0.121237924036699,0.1393958276671725
